Date,PceID,PBlokID,PceStrtTime,PceEndTime,PceDuration,Reason,Comment,TrpNo,TrpInternalNo,TrpRoute,TrpDirection,TrpType,TrpStrtPlace, TrpSrtTime,TrpEndTime,TrpEndPlace,TrpBlock,Trp_duration,TrpDistance,TrpDutyNo,TrpPceNo, DutyType,ATMSDtyNum,ATMSBlkNum,hour,costcenter,Division,Exporttime,PermTripNumber 
11/05/2021,251-601,251 - 24,1358,1941,  5h43   ,CT      ,,  118610,   54388521,  251,South,Regular,Avenue 28 / Idell,1818,1911,Palm & Seville Terminal,251 - 24,                  53,     9.942,251 -601,251 -601,PTPM,251601,    2402,18 ,3203,,2021-11-05_16:06;38.3,10251001631818
11/05/2021,251-601,251 - 24,1358,1941,  5h43   ,CT      ,, 1078440,   54388659,,,Pull-in,Palm & Seville Terminal,1911,1941,Division 3,251 - 24,                  30,    13.600,251 -601,251 -601,PTPM,251601,    2402,19 ,3203,,2021-11-05_16:06;38.3,10000000001911
11/05/2021,108 -008,108 - 13,0524,1258,  7h34   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  274362,   54136114,,,Pull-out,Division 5,0524,0530,Slauson / Crenshaw,108 - 13,                   6,     1.400,108 -008,        ,EB,108008, 1081302,05 ,3205,05,2021-11-05_16:07;02,10000000000524
11/05/2021,108 -008,108 - 13,0524,1258,  7h34   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  101400,   53952948,  108,East,Regular,Slauson / Crenshaw,0530,0616,Peachtree Layover,108 - 13,                  46,    11.087,108 -008,        ,EB,108008, 1081302,05 ,3205,05,2021-11-05_16:07;02,10108004090530
11/05/2021,108 -008,108 - 13,0524,1258,  7h34   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  102410,   53953045,  108,West,Regular,Peachtree Layover,0634,0749,Mesmer / Major,108 - 13,                  75,    15.506,108 -008,        ,EB,108008, 1081302,06 ,3205,05,2021-11-05_16:07;02.1,10108003580634
11/05/2021,108 -008,108 - 13,0524,1258,  7h34   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  106000,   53952971,  108,East,Regular,Mesmer / Major,0758,0918,Peachtree Layover,108 - 13,                  80,    16.622,108 -008,        ,EB,108008, 1081302,07 ,3205,05,2021-11-05_16:07;02.1,10108003600758
11/05/2021,108 -008,108 - 13,0524,1258,  7h34   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  106810,   53953067,  108,West,Regular,Peachtree Layover,0949,1135,Washington / Palawan,108 - 13,                 106,    22.314,108 -008,        ,EB,108008, 1081302,09 ,3205,05,2021-11-05_16:07;02.2,10108004020949
11/05/2021,108 -008,108 - 13,0524,1258,  7h34   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  111600,   53953123,  108,East,Regular,Washington / Palawan,1204,1258,Slauson / Van Ness,108 - 13,                  54,    10.547,108 -008,        ,EB,108008, 1081302,12 ,3205,05,2021-11-05_16:07;02,10108003541204
11/05/2021,108 -011,108 - 31,1559,1818,  2h19   ,CT      ,NO MANPOWER,  951043,   54136282,,,Pull-out,Division 5,1559,1641,Peachtree Layover,108 - 31,                  42,    11.100,108 -011,        ,EB,108011,    3102,15 ,3205,05,2021-11-05_16:06;59.8,10000000001559
11/05/2021,108 -011,108 - 31,1559,1818,  2h19   ,CT      ,NO MANPOWER,  116210,   53953144,  108,West,Regular,Peachtree Layover,1641,1758,Culver City Transit Center,108 - 31,                  77,    14.366,108 -011,        ,EB,108011,    3102,16 ,3205,05,2021-11-05_16:06;59.9,10108003031641
11/05/2021,108 -011,108 - 31,1559,1818,  2h19   ,CT      ,NO MANPOWER,  951044,   54136306,,,Pull-in,Culver City Transit Center,1758,1818,Division 5,108 - 31,                  20,     4.800,108 -011,        ,EB,108011,    3102,17 ,3205,05,2021-11-05_16:06;59.9,10000000001758
11/05/2021,108 -019,108 -  7,1420,2032,  6h12   ,CT      ,CANCEL NO MANPOWER,  111210,   54776557,  108,West,Regular,Slauson / Van Ness,1420,1523,Washington / Palawan,108 -  7,                  63,    13.215,108 -019,        ,EB,108019, 1080701,14 ,3205,05,2021-11-05_16:07;01.3,10108004031420
11/05/2021,108 -019,108 -  7,1420,2032,  6h12   ,CT      ,CANCEL NO MANPOWER,  116600,   53953013,  108,East,Regular,Washington / Palawan,1543,1750,Paramount / Slauson,108 -  7,                 127,    22.576,108 -019,        ,EB,108019, 1080701,15 ,3205,05,2021-11-05_16:07;01.4,10108003131543
11/05/2021,108 -019,108 -  7,1420,2032,  6h12   ,CT      ,CANCEL NO MANPOWER,  118610,   53953113,  108,West,Regular,Paramount / Slauson,1818,2008,Washington / Palawan,108 -  7,                 110,    25.645,108 -019,        ,EB,108019, 1080701,18 ,3205,05,2021-11-05_16:07;01.5,10108004031818
11/05/2021,108 -019,108 -  7,1420,2032,  6h12   ,CT      ,CANCEL NO MANPOWER,  951077,   54136286,,,Pull-in,Washington / Palawan,2008,2032,Division 5,108 -  7,                  24,     9.000,108 -019,        ,EB,108019, 1080701,20 ,3205,05,2021-11-05_16:07;01.5,10000000002008
11/05/2021,108 -021,108 -  9,1410,2059,  6h49   ,CT      ,,  111010,   54776556,  108,West,Regular,Slauson / Van Ness,1410,1444,Mesmer / Major,108 -  9,                  34,     6.407,108 -021,        ,EB,108021, 1080901,14 ,3205,05,2021-11-05_16:07;02.6,10108003581410
11/05/2021,108 -021,108 -  9,1410,2059,  6h49   ,CT      ,,  114800,   53953005,  108,East,Regular,Mesmer / Major,1454,1640,Paramount / Slauson,108 -  9,                 106,    18.288,108 -021,        ,EB,108021, 1080901,14 ,3205,05,2021-11-05_16:07;02.7,10108003151454
11/05/2021,108 -021,108 -  9,1410,2059,  6h49   ,CT      ,,  117210,   53953105,  108,West,Regular,Paramount / Slauson,1659,1835,Mesmer / Major,108 -  9,                  96,    18.837,108 -021,        ,EB,108021, 1080901,16 ,3205,05,2021-11-05_16:07;02.7,10108003591659
11/05/2021,108 -021,108 -  9,1410,2059,  6h49   ,CT      ,,  119600,   53953030,  108,East,Regular,Mesmer / Major,1848,2017,Paramount / Slauson,108 -  9,                  89,    18.288,108 -021,        ,EB,108021, 1080901,18 ,3205,05,2021-11-05_16:07;02.8,10108003151848
11/05/2021,108 -021,108 -  9,1410,2059,  6h49   ,CT      ,,  951034,   54136339,,,Pull-in,Paramount / Slauson,2017,2059,Division 5,108 -  9,                  42,    17.500,108 -021,        ,EB,108021, 1080901,20 ,3205,05,2021-11-05_16:07;02.8,10000000002017
11/05/2021,108 -024,108 - 20,1001,1659,  6h58   ,CT      ,Need Acc Rpt W/O Fail - Lisa,  108000,   54776038,  108,East,Regular,Slauson / Van Ness,1001,1055,Peachtree Layover,108 - 20,                  54,    10.362,108 -024,        ,EB,108024, 1082001,10 ,3205,05,2021-11-05_16:07;00.9,10108003601001
11/05/2021,108 -024,108 - 20,1001,1659,  6h58   ,CT      ,Need Acc Rpt W/O Fail - Lisa,  108610,   53953076,  108,West,Regular,Peachtree Layover,1118,1244,Mesmer / Major,108 - 20,                  86,    15.506,108 -024,        ,EB,108024, 1082001,11 ,3205,05,2021-11-05_16:07;00.9,10108003581118
11/05/2021,108 -024,108 - 20,1001,1659,  6h58   ,CT      ,Need Acc Rpt W/O Fail - Lisa,  112200,   53953125,  108,East,Regular,Mesmer / Major,1254,1437,Paramount / Slauson,108 - 20,                 103,    18.288,108 -024,        ,EB,108024, 1082001,12 ,3205,05,2021-11-05_16:07;01,10108003151254
11/05/2021,108 -024,108 - 20,1001,1659,  6h58   ,CT      ,Need Acc Rpt W/O Fail - Lisa,  113810,   53953091,  108,West,Regular,Paramount / Slauson,1503,1639,Culver City Transit Center,108 - 20,                  96,    17.697,108 -024,        ,EB,108024, 1082001,15 ,3205,05,2021-11-05_16:07;01,10108002911503
11/05/2021,108 -024,108 - 20,1001,1659,  6h58   ,CT      ,Need Acc Rpt W/O Fail - Lisa,  951025,   54136299,,,Pull-in,Culver City Transit Center,1639,1659,Division 5,108 - 20,                  20,     4.800,108 -024,        ,EB,108024, 1082001,16 ,3205,05,2021-11-05_16:07;01,10000000001639
11/05/2021,108 -027,108 - 21,1136,1250,  1h14   ,CT      ,CANCEL BAL 1054A-1258P,       2,   54776055,,,Deadhead,Peachtree Layover,1136,1241,Slauson / Van Ness,108 - 21,                  65,,108 -027,        ,EB,108027, 1082100,11 ,3205,05,2021-11-05_16:07;02.8,0000000001136
11/05/2021,108 -027,108 - 21,1136,1250,  1h14   ,CT      ,CANCEL BAL 1054A-1258P,  109410,   53953081,  108,West,Regular,Peachtree Layover,1157,1250,Slauson / Van Ness,108 - 21,                  53,     9.099,108 -027,        ,EB,108027, 1082100,11 ,3205,05,2021-11-05_16:07;02.9,10108003581157
11/05/2021,108 -028,108 - 16,1357,2055,  6h58   ,CTL     ,NO MANPOWER,  112800,   54776566,  108,East,Regular,Slauson / Van Ness,1357,1458,Peachtree Layover,108 - 16,                  61,    10.362,108 -028,        ,EB,108028, 1081600,13 ,3205,05,2021-11-05_16:06;59.9,10108003541357
11/05/2021,108 -028,108 - 16,1357,2055,  6h58   ,CTL     ,NO MANPOWER,  114010,   53953090,  108,West,Regular,Peachtree Layover,1524,1721,Washington / Palawan,108 - 16,                 117,    22.314,108 -028,        ,EB,108028, 1081600,15 ,3205,05,2021-11-05_16:07;00.1,10108004021524
11/05/2021,108 -028,108 - 16,1357,2055,  6h58   ,CTL     ,NO MANPOWER,  119200,   53953027,  108,East,Regular,Washington / Palawan,1750,1944,Paramount / Slauson,108 - 16,                 114,    22.576,108 -028,        ,EB,108028, 1081600,17 ,3205,05,2021-11-05_16:07;00.2,10108003131750
11/05/2021,108 -028,108 - 16,1357,2055,  6h58   ,CTL     ,NO MANPOWER,  119210,   53953116,  108,West,Regular,Paramount / Slauson,2000,2055,Slauson / Van Ness,108 - 16,                  55,    12.430,108 -028,        ,EB,108028, 1081600,20 ,3205,05,2021-11-05_16:07,10108004032000
11/05/2021,108-102,108 - 29,1454,1836,  3h42   ,CT      ,CANCEL NO MANPOWER,  274322,   54136111,,,Pull-out,Division 5,1454,1514,Culver City Transit Center,108 - 29,                  20,     4.900,207 -009,108 -102,EB,207009,    2902,14 ,3205,05,2021-11-05_16:07;01.9,10000000001454
11/05/2021,108-102,108 - 29,1454,1836,  3h42   ,CT      ,CANCEL NO MANPOWER,  115200,   53953006,  108,East,Regular,Culver City Transit Center,1514,1645,Peachtree Layover,108 - 29,                  91,    15.706,207 -009,108 -102,EB,207009,    2902,15 ,3205,05,2021-11-05_16:07;01.9,10108003611514
11/05/2021,108-102,108 - 29,1454,1836,  3h42   ,CT      ,CANCEL NO MANPOWER,  116810,   53953100,  108,West,Regular,Peachtree Layover,1659,1816,Culver City Transit Center,108 - 29,                  77,    14.366,207 -009,108 -102,EB,207009,    2902,16 ,3205,05,2021-11-05_16:07;02,10108003031659
11/05/2021,108-102,108 - 29,1454,1836,  3h42   ,CT      ,CANCEL NO MANPOWER,  951081,   54136319,,,Pull-in,Culver City Transit Center,1816,1836,Division 5,108 - 29,                  20,     4.800,207 -009,108 -102,EB,207009,    2902,18 ,3205,05,2021-11-05_16:07;02,10000000001816
11/05/2021,108-510,108 -  8,0456,1011,  5h15   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  274298,   54136108,,,Pull-out,Division 5,0456,0502,Slauson / Crenshaw,108 -  8,                   6,     1.400,108 -703,108 -510,EB,108510, 1080802,04 ,3205,05,2021-11-05_16:07;01.1,10000000000456
11/05/2021,108-510,108 -  8,0456,1011,  5h15   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  100010,   53953118,  108,West,Regular,Slauson / Crenshaw,0502,0542,Washington / Palawan,108 -  8,                  40,    12.399,108 -703,108 -510,EB,108510, 1080802,05 ,3205,05,2021-11-05_16:07;01.1,10108004050502
11/05/2021,108-510,108 -  8,0456,1011,  5h15   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  103200,   53952957,  108,East,Regular,Washington / Palawan,0558,0733,Paramount / Slauson,108 -  8,                  95,    22.576,108 -703,108 -510,EB,108510, 1080802,05 ,3205,05,2021-11-05_16:07;01.2,10108003130558
11/05/2021,108-510,108 -  8,0456,1011,  5h15   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  104610,   53953056,  108,West,Regular,Paramount / Slauson,0751,0923,Mesmer / Major,108 -  8,                  92,    18.837,108 -703,108 -510,EB,108510, 1080802,07 ,3205,05,2021-11-05_16:07;01.2,10108003590751
11/05/2021,108-510,108 -  8,0456,1011,  5h15   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  108200,   53952982,  108,East,Regular,Mesmer / Major,0939,1011,Slauson / Van Ness,108 -  8,                  32,     6.259,108 -703,108 -510,EB,108510, 1080802,09 ,3205,05,2021-11-05_16:07;01.1,10108003150939
11/05/2021,108-602,108 - 14,1238,1403,  1h25   ,CT      ,CANCEL BAL 1230P-238P,       3,   54776059,,,Deadhead,Slauson / Van Ness,1238,1355,Peachtree Layover,108 - 14,                  77,,108 -704,108 -602,EB,108602, 1081400,12 ,3205,05,2021-11-05_16:07;03.8,0000000001238
11/05/2021,108-602,108 - 14,1238,1403,  1h25   ,CT      ,CANCEL BAL 1230P-238P,  111200,   54776058,  108,East,Regular,Slauson / Van Ness,1238,1338,Peachtree Layover,108 - 14,                  60,    10.362,108 -704,108 -602,EB,108602, 1081400,12 ,3205,05,2021-11-05_16:07;03.8,10108003601238
11/05/2021,108-603,108 - 24,1250,1852,  6h02   ,CT      ,OCB,  274334,   54136113,,,Pull-out,Division 5,1250,1310,Culver City Transit Center,108 - 24,                  20,     4.900,108 -709,108 -603,EB,108603,    2402,12 ,3205,05,2021-11-05_16:07;04,10000000001250
11/05/2021,108-603,108 - 24,1250,1852,  6h02   ,CT      ,OCB,  112400,   53953126,  108,East,Regular,Culver City Transit Center,1310,1438,Peachtree Layover,108 - 24,                  88,    15.706,108 -709,108 -603,EB,108603,    2402,13 ,3205,05,2021-11-05_16:07;04,10108003611310
11/05/2021,108-603,108 - 24,1250,1852,  6h02   ,CT      ,OCB,  113410,   53953080,  108,West,Regular,Peachtree Layover,1501,1628,Mesmer / Major,108 - 24,                  87,    15.506,108 -709,108 -603,EB,108603,    2402,15 ,3205,05,2021-11-05_16:07;04,10108003581501
11/05/2021,108-603,108 - 24,1250,1852,  6h02   ,CT      ,OCB,  117600,   53953015,  108,East,Regular,Mesmer / Major,1646,1817,Peachtree Layover,108 - 24,                  91,    16.622,108 -709,108 -603,EB,108603,    2402,16 ,3205,05,2021-11-05_16:07;04.1,10108003601646
11/05/2021,108-603,108 - 24,1250,1852,  6h02   ,CT      ,OCB,  951092,   54136318,,,Pull-in,Peachtree Layover,1817,1852,Division 5,108 - 24,                  35,     9.800,108 -709,108 -603,EB,108603,    2402,18 ,3205,05,2021-11-05_16:07;04.1,10000000001817
11/05/2021,108-609,108 - 22,1308,1844,  5h36   ,CT      ,CANCEL NO MANPOWER,  111800,   54776549,  108,East,Regular,Slauson / Van Ness,1308,1417,Paramount / Slauson,108 - 22,                  69,    12.029,    1050,108 -609,EB,000105, 1082201,13 ,3205,05,2021-11-05_16:06;59.3,10108003151308
11/05/2021,108-609,108 - 22,1308,1844,  5h36   ,CT      ,CANCEL NO MANPOWER,  113210,   53953088,  108,West,Regular,Paramount / Slauson,1441,1621,Mesmer / Major,108 - 22,                 100,    18.837,    1050,108 -609,EB,000105, 1082201,14 ,3205,05,2021-11-05_16:06;59.5,10108003591441
11/05/2021,108-609,108 - 22,1308,1844,  5h36   ,CT      ,CANCEL NO MANPOWER,  117400,   53953018,  108,East,Regular,Mesmer / Major,1638,1809,Peachtree Layover,108 - 22,                  91,    16.622,    1050,108 -609,EB,000105, 1082201,16 ,3205,05,2021-11-05_16:06;59.6,10108003601638
11/05/2021,108-609,108 - 22,1308,1844,  5h36   ,CT      ,CANCEL NO MANPOWER,  951100,   54136385,,,Pull-in,Peachtree Layover,1809,1844,Division 5,108 - 22,                  35,     9.800,    1050,108 -609,EB,000105, 1082201,18 ,3205,05,2021-11-05_16:06;59.6,10000000001809
11/05/2021,204 -001,204 -  1,0416,0816,  4h00   ,CTL     ,OUTLATE DUE TO NO MANPOWER.,  950955,   54136250,,,Pull-out,Division 5,0416,0451,Vermont / Hollywood - South,204 -  1,                  35,    10.800,204 -001,        ,EB,204001, 2040100,04 ,3205,05,2021-11-05_16:07;00.5,10000000000416
11/05/2021,204 -001,204 -  1,0416,0816,  4h00   ,CTL     ,OUTLATE DUE TO NO MANPOWER.,  100010,   53962278,  204,South,Regular,Vermont / Hollywood - South,0451,0554,Vermont / 120th,204 -  1,                  63,    12.358,204 -001,        ,EB,204001, 2040100,04 ,3205,05,2021-11-05_16:07;00.5,10204001220451
11/05/2021,204 -001,204 -  1,0416,0816,  4h00   ,CTL     ,OUTLATE DUE TO NO MANPOWER.,  100900,   53962362,  204,North,Regular,Vermont / 120th,0610,0715,Vermont / Hollywood - South,204 -  1,                  65,    12.742,204 -001,        ,EB,204001, 2040100,06 ,3205,05,2021-11-05_16:07;00.7,10204001150610
11/05/2021,204 -001,204 -  1,0416,0816,  4h00   ,CTL     ,OUTLATE DUE TO NO MANPOWER.,  101410,   53962395,  204,South,Regular,Vermont / Hollywood - South,0732,0816,Vermont / Slauson,204 -  1,                  44,     7.610,204 -001,        ,EB,204001, 2040100,07 ,3205,05,2021-11-05_16:07;00.5,10204001220732
11/05/2021,204 -003,204 -  6,0527,1316,  7h49   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  950779,   54136152,,,Pull-out,Division 5,0527,0603,Vermont / Hollywood - South,204 -  6,                  36,    10.800,204 -003,        ,EB,204003, 2040602,05 ,3205,05,2021-11-05_16:07;03.8,10000000000527
11/05/2021,204 -003,204 -  6,0527,1316,  7h49   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  100510,   53962348,  204,South,Regular,Vermont / Hollywood - South,0603,0706,Vermont / 120th,204 -  6,                  63,    12.358,204 -003,        ,EB,204003, 2040602,06 ,3205,05,2021-11-05_16:07;03.8,10204001220603
11/05/2021,204 -003,204 -  6,0527,1316,  7h49   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  101700,   53962349,  204,North,Regular,Vermont / 120th,0725,0839,Vermont / Hollywood - South,204 -  6,                  74,    12.742,204 -003,        ,EB,204003, 2040602,07 ,3205,05,2021-11-05_16:07;03.9,10204001150725
11/05/2021,204 -003,204 -  6,0527,1316,  7h49   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  102310,   53962402,  204,South,Regular,Vermont / Hollywood - South,0900,1016,Vermont / 120th,204 -  6,                  76,    12.358,204 -003,        ,EB,204003, 2040602,09 ,3205,05,2021-11-05_16:07;03.9,10204001220900
11/05/2021,204 -003,204 -  6,0527,1316,  7h49   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  103700,   53962417,  204,North,Regular,Vermont / 120th,1034,1200,Vermont / Hollywood - South,204 -  6,                  86,    12.742,204 -003,        ,EB,204003, 2040602,10 ,3205,05,2021-11-05_16:07;04,10204001151034
11/05/2021,204 -003,204 -  6,0527,1316,  7h49   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  104310,   53962372,  204,South,Regular,Vermont / Hollywood - South,1217,1316,Vermont / Slauson,204 -  6,                  59,     7.610,204 -003,        ,EB,204003, 2040602,12 ,3205,05,2021-11-05_16:07;03.8,10204001221217
11/05/2021,204 -004,204 -  4,1236,2007,  7h31   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  103910,   53962377,  204,South,Regular,Vermont / Hollywood - South,1138,1236,Vermont / Slauson,204 -  4,                  58,     7.610,108 -019,204 -103,EB,204004, 2040401,11 ,3205,05,2021-11-05_16:07;01.5,10204001221138
11/05/2021,204 -004,204 -  4,1236,2007,  7h31   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  103910,   54776040,  204,South,Regular,Vermont / Slauson,1236,1303,Vermont / 120th,204 -  4,                  27,     4.748,204 -004,        ,EB,204004, 2040401,12 ,3205,05,2021-11-05_16:07;01.5,10204001221236
11/05/2021,204 -004,204 -  4,1236,2007,  7h31   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  105400,   53962342,  204,North,Regular,Vermont / 120th,1324,1451,Vermont / Hollywood - South,204 -  4,                  87,    12.742,204 -004,        ,EB,204004, 2040401,13 ,3205,05,2021-11-05_16:07;01.6,10204001151324
11/05/2021,204 -004,204 -  4,1236,2007,  7h31   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  106010,   53962341,  204,South,Regular,Vermont / Hollywood - South,1508,1632,Vermont / 120th,204 -  4,                  84,    12.358,204 -004,        ,EB,204004, 2040401,15 ,3205,05,2021-11-05_16:07;01.6,10204001221508
11/05/2021,204 -004,204 -  4,1236,2007,  7h31   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  107400,   53962299,  204,North,Regular,Vermont / 120th,1650,1809,Vermont / Hollywood - South,204 -  4,                  79,    12.742,204 -004,        ,EB,204004, 2040401,16 ,3205,05,2021-11-05_16:07;01.7,10204001151650
11/05/2021,204 -004,204 -  4,1236,2007,  7h31   ,CT      ,CANCELLED DUE TO NO MANPOWER.,  108110,   53962460,  204,South,Regular,Vermont / Hollywood - South,1831,1947,Vermont / 120th,204 -  4,                  76,    12.358,204 -004,        ,EB,204004, 2040401,18 ,3205,05,2021-11-05_16:07;01.7,10204001221831
